ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1587482634861;231;207;208;202;226;250;222;228;242;237;244;249;250;249;264;260;35
1587482634898;231;205;207;201;226;252;223;229;243;237;243;248;249;249;264;261;35
1587482634933;232;206;206;201;225;251;223;230;244;238;244;247;248;247;263;261;35
1587482634967;233;208;207;201;224;250;222;229;244;239;245;248;249;247;262;261;35
1587482635003;232;207;208;201;226;250;222;228;243;238;245;249;250;248;263;260;35
1587482635054;231;205;208;202;226;253;222;228;242;236;244;248;250;249;264;261;35
1587482635075;231;205;207;201;226;253;223;229;243;237;243;248;249;248;264;261;35
1587482635113;232;206;207;201;225;251;223;229;244;238;244;248;248;246;263;261;35
1587482635146;233;207;208;201;225;251;222;229;244;238;245;248;249;247;263;260;35
1587482635182;232;206;208;202;226;252;222;229;242;237;244;249;250;248;263;260;35
1587482635218;231;204;207;202;227;254;223;229;243;236;243;248;250;248;264;261;35
1587482635253;231;205;207;201;226;253;223;229;244;237;244;248;248;247;264;261;35
1587482635290;233;207;207;201;225;251;223;229;244;239;244;248;249;246;263;261;35
1587482635325;232;207;208;201;225;251;222;229;243;238;245;249;250;247;263;260;35
1587482635360;231;206;208;202;227;253;222;228;242;236;244;249;250;249;264;260;35
1587482635398;231;204;207;201;226;254;223;229;243;236;243;248;249;248;264;261;35
1587482635433;232;205;207;201;225;253;223;230;244;238;244;248;248;246;263;261;35
1587482635468;233;207;208;201;225;251;222;229;244;239;245;248;249;246;262;260;35
1587482635503;232;207;208;202;226;252;222;228;243;237;245;249;250;248;263;260;35
1587482635539;231;205;207;202;227;254;223;228;242;236;244;248;250;249;264;261;35
1587482635575;231;204;207;201;226;254;223;229;243;237;243;247;249;247;264;261;35
1587482635610;232;206;207;200;225;252;223;229;244;238;244;248;248;246;263;261;35
1587482635646;233;207;208;201;225;251;222;229;244;238;245;248;249;247;262;260;35
1587482635682;232;206;208;202;226;253;222;228;242;236;244;249;250;248;263;260;35
1587482635717;231;204;207;202;227;254;223;229;242;236;244;248;249;248;264;261;35
1587482635753;232;205;206;201;225;253;223;229;244;237;244;247;248;246;264;261;35
1587482635790;233;207;207;201;225;251;223;229;244;239;244;248;249;246;263;261;35
1587482635824;232;207;208;202;226;252;222;228;243;238;245;249;250;247;263;260;35
1587482635860;231;205;208;202;227;253;222;228;242;236;244;249;250;249;264;260;35
1587482635896;231;204;207;201;226;254;223;229;243;236;244;248;249;248;264;261;35
1587482635932;232;206;207;201;225;252;223;229;244;238;244;248;248;246;263;261;35
1587482635968;233;207;207;201;225;251;222;229;244;239;245;248;249;247;262;260;35
1587482636003;232;206;208;202;226;253;222;228;243;237;245;249;250;248;263;260;35
1587482636040;231;205;207;202;227;254;223;228;242;236;244;248;250;249;264;261;35
1587482636075;231;204;206;201;226;254;223;229;243;237;244;248;249;247;264;262;35
1587482636110;232;206;207;200;225;252;223;229;244;238;244;248;248;246;263;261;35
1587482636146;232;207;208;201;225;251;222;229;244;238;245;249;249;247;262;260;35
1587482636182;231;206;208;202;226;253;222;228;242;236;244;249;250;249;263;260;35
1587482636217;231;204;207;202;227;254;223;229;243;236;243;248;250;248;264;261;35
1587482636253;232;205;207;201;226;253;223;229;244;237;244;248;248;246;264;261;35
1587482636289;233;207;207;200;225;251;222;229;244;239;244;248;249;246;263;261;35
1587482636324;232;207;208;201;225;252;222;228;243;238;245;249;250;247;263;260;35
1587482636360;231;205;207;202;227;254;222;229;242;236;244;249;250;249;264;261;35
