ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207343430;236;224;243;250;209;244;240;251;206;222;244;266;203;230;250;262;35
1586207343468;235;223;241;249;209;246;242;252;207;222;243;265;202;230;250;263;35
1586207343501;237;223;241;248;206;244;241;253;208;223;243;264;201;229;250;262;35
1586207343537;238;225;243;249;206;242;239;252;208;224;244;266;202;229;249;261;35
1586207343573;237;225;244;250;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207343608;235;223;242;250;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207343644;236;223;241;248;208;245;241;253;208;222;243;264;201;229;250;263;35
1586207343680;237;224;241;248;206;243;241;253;208;223;244;265;201;229;249;262;35
1586207343716;238;225;243;249;206;242;239;251;208;224;245;266;202;229;249;261;35
1586207343751;236;225;243;250;208;244;239;250;206;222;244;266;202;230;250;262;35
1586207343787;236;223;242;250;209;245;241;251;207;222;243;265;202;230;250;262;35
1586207343823;236;223;241;248;207;245;241;253;208;223;243;264;201;229;250;262;35
1586207343858;238;225;242;248;206;242;240;253;208;224;244;265;201;229;249;261;35
1586207343894;237;225;244;250;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207343930;235;224;243;250;209;244;240;251;206;222;243;266;202;230;250;262;35
1586207343966;235;223;242;249;209;245;242;252;207;222;243;264;201;230;250;263;35
1586207344004;236;224;242;248;207;244;241;253;208;223;243;265;201;229;250;262;35
1586207344037;236;225;243;249;206;242;239;252;208;224;244;266;201;229;249;261;35
1586207344073;235;226;244;251;208;243;238;250;207;223;244;266;202;230;249;261;35
1586207344108;232;224;244;251;209;245;241;251;207;222;243;265;202;230;250;262;35
1586207344144;231;224;243;250;208;245;242;253;207;222;243;264;201;229;250;263;35
1586207344180;232;225;243;250;206;243;241;253;208;224;244;265;201;229;249;262;35
1586207344215;233;227;245;251;206;242;239;251;208;224;245;266;202;229;249;261;35
1586207344251;231;226;245;252;209;244;239;250;206;222;244;266;203;230;250;261;35
1586207344287;230;224;244;251;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207344323;231;225;243;250;207;245;242;253;208;223;243;265;201;229;250;262;35
1586207344358;233;226;244;250;206;242;240;253;208;224;244;266;201;229;249;262;35
1586207344394;232;227;245;251;207;243;238;250;207;224;244;266;202;229;249;261;35
1586207344430;230;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207344465;230;224;243;251;209;245;242;253;207;222;243;264;202;230;250;262;35
1586207344501;232;225;243;249;206;244;241;253;208;223;243;265;201;229;249;262;35
1586207344537;233;227;245;250;206;242;239;251;208;224;244;265;202;229;249;261;35
1586207344572;231;227;245;252;208;243;239;250;207;223;244;266;202;230;250;261;35
1586207344608;230;225;244;252;209;245;241;251;207;222;243;265;202;230;250;262;35
1586207344644;231;224;243;250;208;245;242;253;207;223;243;264;201;230;250;263;35
1586207344680;232;226;243;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207344715;232;227;245;251;207;242;239;251;208;223;245;266;202;229;249;261;35
1586207344751;231;226;245;252;209;244;239;250;207;222;244;266;202;230;250;261;35
1586207344787;230;224;243;251;209;246;241;252;207;222;243;265;202;230;250;262;35
1586207344822;231;225;243;249;207;245;241;253;208;223;243;264;201;229;250;262;35
1586207344858;233;226;244;250;206;242;240;253;208;224;244;265;201;229;249;262;35
1586207344894;232;227;245;252;207;243;239;250;207;223;244;266;202;229;249;261;35
1586207344930;230;225;245;252;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207344965;230;224;243;251;209;245;242;252;207;222;242;264;202;230;250;262;35
1586207345001;232;225;243;249;206;244;241;253;208;223;243;265;201;229;249;262;35
1586207345037;232;227;245;250;206;242;239;251;208;224;244;266;202;229;249;261;35
1586207345073;231;227;245;252;208;243;239;250;207;223;244;266;202;230;250;261;35
1586207345108;230;225;244;252;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207345144;230;224;243;250;208;245;242;253;208;222;243;264;201;229;250;263;35
1586207345179;232;226;243;249;206;243;240;253;208;224;244;265;201;229;249;261;35
1586207345216;232;227;245;251;207;242;239;251;208;224;244;266;202;229;249;261;35
1586207345251;230;226;245;252;209;244;239;250;206;222;244;266;203;230;250;261;35
1586207345287;230;224;243;251;209;245;242;252;207;222;243;265;202;230;250;262;35
1586207345323;231;225;243;249;207;244;242;254;208;223;243;264;201;229;250;262;35
1586207345358;233;227;244;250;206;242;239;252;208;224;244;265;201;229;249;262;35
1586207345395;232;228;245;251;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207345429;229;226;244;252;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207345467;230;225;242;250;209;245;242;253;207;222;243;264;201;230;250;262;35
1586207345501;231;227;243;249;206;244;241;253;208;223;244;265;201;229;249;262;35
1586207345536;232;229;244;250;206;242;239;251;208;224;244;266;202;229;249;261;35
1586207345572;230;229;245;251;208;243;239;250;207;223;244;266;202;230;250;261;35
1586207345608;229;228;243;251;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207345644;230;228;242;249;208;245;241;253;207;222;243;264;201;229;250;263;35
1586207345679;231;230;242;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207345715;231;231;244;250;207;243;239;251;208;223;244;266;202;229;249;261;35
1586207345751;229;230;244;251;208;244;240;251;206;222;244;266;202;230;250;262;35
1586207345786;229;229;242;250;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207345822;230;229;242;248;207;244;241;253;208;223;243;265;201;229;250;263;35
1586207345858;231;231;243;249;206;243;240;252;208;224;244;265;201;229;249;261;35
1586207345894;230;232;244;250;207;243;239;251;207;223;244;267;202;230;249;261;35
1586207345929;228;230;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207345966;229;230;241;249;208;245;241;253;207;222;243;265;201;230;250;263;35
1586207346002;230;231;242;248;207;244;241;253;208;224;244;265;201;229;249;262;35
1586207346036;231;232;243;249;207;243;239;252;208;224;244;266;202;229;249;261;35
1586207346072;229;232;244;250;208;244;240;251;207;223;244;266;202;230;250;261;35
1586207346108;228;230;242;250;209;245;241;251;206;222;243;265;202;230;251;262;35
1586207346143;229;230;241;248;208;245;241;253;208;222;243;265;201;229;250;263;35
1586207346179;231;232;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207346215;231;233;244;250;207;243;239;251;207;223;244;266;202;229;249;261;35
1586207346251;229;232;243;250;208;244;239;251;206;222;244;266;202;230;250;261;35
1586207346286;228;230;242;249;209;245;241;252;207;222;243;265;202;230;250;263;35
1586207346322;230;230;241;248;207;245;241;253;208;223;243;265;201;229;250;262;35
1586207346358;231;232;243;248;206;243;240;252;208;224;244;266;201;229;249;261;35
