ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207245360;231;230;245;251;207;243;239;250;207;223;245;266;202;230;249;261;35
1586207245395;229;228;244;251;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207245431;229;227;242;250;209;245;242;252;207;222;243;264;201;230;250;263;35
1586207245466;231;228;242;248;207;244;241;253;208;223;243;265;201;229;249;262;35
1586207245502;231;230;244;250;206;243;239;251;208;224;245;266;201;229;249;261;35
1586207245539;230;229;245;252;208;244;239;250;207;223;244;266;202;230;249;261;35
1586207245574;228;227;244;251;209;245;241;251;207;222;243;265;202;230;251;262;35
1586207245609;229;227;242;249;208;245;241;253;208;222;243;264;201;229;250;263;35
1586207245645;231;229;243;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207245681;231;230;245;250;207;243;239;251;208;223;245;266;202;229;249;261;35
1586207245717;229;229;245;252;208;244;240;250;206;222;244;266;202;230;250;262;35
1586207245752;229;227;243;250;209;245;241;252;207;222;242;265;202;230;250;263;35
1586207245788;230;228;242;248;207;245;241;253;208;223;243;264;201;229;250;263;35
1586207245823;231;229;244;249;206;243;240;252;208;224;244;266;201;229;249;262;35
1586207245859;231;230;245;251;208;243;239;250;207;223;245;266;202;230;249;261;35
1586207245895;229;228;244;251;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207245931;229;227;242;250;208;245;242;252;207;222;243;264;201;230;250;263;35
1586207245966;231;228;242;248;207;244;241;253;208;223;243;265;201;229;249;262;35
1586207246002;231;230;244;250;207;243;239;251;208;224;245;266;202;229;249;261;35
1586207246038;230;229;245;252;208;244;239;250;207;223;244;266;203;230;250;261;35
1586207246073;228;227;243;251;209;246;241;251;206;222;243;265;202;230;250;262;35
1586207246109;229;227;242;249;208;245;242;253;208;222;242;264;201;229;250;262;35
1586207246145;231;229;243;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207246180;231;230;245;251;207;243;239;251;207;223;245;266;202;229;249;261;35
1586207246216;229;229;245;251;209;244;240;251;206;222;243;266;202;230;250;262;35
1586207246252;229;227;243;250;209;245;241;252;207;222;243;265;202;230;250;263;35
1586207246288;230;228;242;249;207;245;241;253;208;223;243;264;201;229;250;262;35
1586207246323;231;229;244;249;206;243;240;252;208;224;244;266;202;229;249;261;35
1586207246359;230;230;245;251;208;243;239;250;207;223;245;266;202;230;249;261;35
1586207246395;229;228;244;251;209;245;240;251;206;222;243;265;202;230;250;262;35
